ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-001388,2023-07-07,2023-09-20,259.96,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Alemania,Sí,Robo de tarjeta,259.96 €,Comercio_128,PRE-ARBITRAJE GANADO,259.96 €,0.00 €,0.00 €,ARN00001388,Hecho,2023-07-07,960.75,Australia
C-001389,2023-07-08,2023-09-09,1.46,Crédito,Cambio de divisa,Transacción no autorizada,Comida y bebidas,Perdida,Canadá,No,Robo de tarjeta,1.46 €,Comercio_583,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.46 €,ARN00001389,Hecho,2023-07-08,230.77,México
C-001389,2023-07-08,2023-10-05,545.51,Crédito,Operación,Transacción no autorizada,Comida y bebidas,Perdida,Canadá,No,Robo de tarjeta,545.51 €,Comercio_583,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,545.51 €,ARN00001389,Hecho,2023-07-08,230.77,México
C-001390,2023-07-09,2023-09-27,438.78,Crédito,Operación,Reembolso no procesado,Salud y belleza,Ganada,México,No,Fraude amistoso,438.78 €,Comercio_516,CBK GANADO,438.78 €,0.00 €,0.00 €,ARN00001390,Pendiente,Pendiente,0.0,México
C-001391,2023-07-10,2023-10-03,622.09,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,México,No,Robo de tarjeta,622.09 €,Comercio_1373,CBK GANADO,622.09 €,0.00 €,0.00 €,ARN00001391,Pendiente,Pendiente,0.0,Canadá
C-001391,2023-07-10,2023-09-26,1.06,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,México,No,Robo de tarjeta,1.06 €,Comercio_1373,CBK GANADO,1.06 €,0.00 €,0.00 €,ARN00001391,Pendiente,Pendiente,0.0,Canadá
C-001392,2023-07-11,2023-09-26,734.67,Débito,Operación,Producto no recibido,Entretenimiento,Perdida,Alemania,Sí,Phishing,734.67 €,Comercio_941,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,734.67 €,ARN00001392,Hecho,2023-07-11,380.68,Estados Unidos
C-001392,2023-07-11,2023-09-12,1.18,Débito,Cambio de divisa,Producto no recibido,Entretenimiento,Perdida,Alemania,Sí,Phishing,1.18 €,Comercio_941,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.18 €,ARN00001392,Hecho,2023-07-11,380.68,Estados Unidos
C-001393,2023-07-12,2023-09-11,522.05,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude amistoso,522.05 €,Comercio_1023,DEVOLUCIÓN COMERCIO,0.00 €,522.05 €,0.00 €,ARN00001393,Hecho,2023-07-12,347.86,Alemania
C-001393,2023-07-12,2023-10-02,0.81,Crédito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude amistoso,0.81 €,Comercio_1023,DEVOLUCIÓN COMERCIO,0.00 €,0.81 €,0.00 €,ARN00001393,Hecho,2023-07-12,347.86,Alemania
C-001394,2023-07-13,2023-09-22,551.5,Crédito,Operación,Reembolso no procesado,Electrónica,Perdida,Alemania,Sí,Fraude de identidad,551.50 €,Comercio_870,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,551.50 €,ARN00001394,Hecho,2023-07-13,365.8,India
C-001395,2023-07-14,2023-09-26,208.53,Crédito,Operación,Fraude sospechado,Comida y bebidas,Perdida,México,Sí,Uso no autorizado,208.53 €,Comercio_593,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,208.53 €,ARN00001395,Hecho,2023-07-14,891.48,Alemania
C-001395,2023-07-14,2023-10-01,1.08,Crédito,Cambio de divisa,Fraude sospechado,Comida y bebidas,Perdida,México,Sí,Uso no autorizado,1.08 €,Comercio_593,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.08 €,ARN00001395,Hecho,2023-07-14,891.48,Alemania
C-001396,2023-07-15,2023-10-10,692.37,Débito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Alemania,No,Uso no autorizado,692.37 €,Comercio_912,CBK GANADO,692.37 €,0.00 €,0.00 €,ARN00001396,Pendiente,Pendiente,0.0,México
C-001396,2023-07-15,2023-10-03,1.38,Débito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Alemania,No,Uso no autorizado,1.38 €,Comercio_912,CBK GANADO,1.38 €,0.00 €,0.00 €,ARN00001396,Pendiente,Pendiente,0.0,México
C-001397,2023-07-16,2023-10-09,376.61,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Reino Unido,No,Phishing,376.61 €,Comercio_1133,DEVOLUCIÓN COMERCIO,0.00 €,376.61 €,0.00 €,ARN00001397,Pendiente,Pendiente,0.0,Australia
C-001398,2023-07-17,2023-10-04,982.45,Crédito,Operación,Producto defectuoso,Entretenimiento,Perdida,Canadá,No,Fraude de identidad,982.45 €,Comercio_1940,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,982.45 €,ARN00001398,Pendiente,Pendiente,0.0,Estados Unidos
C-001399,2023-07-18,2023-09-28,608.09,Débito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,India,Sí,Phishing,608.09 €,Comercio_343,CBK GANADO,608.09 €,0.00 €,0.00 €,ARN00001399,Pendiente,Pendiente,0.0,Australia
C-001400,2023-07-19,2023-10-15,729.93,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Alemania,Sí,Robo de tarjeta,729.93 €,Comercio_1299,CBK GANADO,729.93 €,0.00 €,0.00 €,ARN00001400,Hecho,2023-07-19,394.28,Alemania
C-001401,2023-01-01,2023-03-24,0.92,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Reino Unido,Sí,Fraude amistoso,0.92 €,Comercio_706,DEVOLUCIÓN COMERCIO,0.00 €,0.92 €,0.00 €,ARN00001401,Pendiente,Pendiente,0.0,Estados Unidos
C-001401,2023-01-01,2023-03-04,472.88,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,Reino Unido,Sí,Fraude amistoso,472.88 €,Comercio_706,DEVOLUCIÓN COMERCIO,0.00 €,472.88 €,0.00 €,ARN00001401,Pendiente,Pendiente,0.0,Estados Unidos
C-001402,2023-01-02,2023-04-01,439.76,Débito,Operación,Producto defectuoso,Electrónica,Ganada,México,Sí,Phishing,439.76 €,Comercio_66,CBK GANADO,439.76 €,0.00 €,0.00 €,ARN00001402,Pendiente,Pendiente,0.0,Canadá
C-001402,2023-01-02,2023-03-29,1.17,Débito,Cambio de divisa,Producto defectuoso,Electrónica,Ganada,México,Sí,Phishing,1.17 €,Comercio_66,CBK GANADO,1.17 €,0.00 €,0.00 €,ARN00001402,Pendiente,Pendiente,0.0,Canadá
C-001403,2023-01-03,2023-03-18,935.93,Crédito,Operación,Producto defectuoso,Salud y belleza,Ganada,Canadá,No,Uso no autorizado,935.93 €,Comercio_546,CBK GANADO,935.93 €,0.00 €,0.00 €,ARN00001403,Pendiente,Pendiente,0.0,Australia
C-001403,2023-01-03,2023-03-08,1.48,Crédito,Cambio de divisa,Producto defectuoso,Salud y belleza,Ganada,Canadá,No,Uso no autorizado,1.48 €,Comercio_546,CBK GANADO,1.48 €,0.00 €,0.00 €,ARN00001403,Pendiente,Pendiente,0.0,Australia
C-001404,2023-01-04,2023-03-30,282.79,Débito,Operación,Producto defectuoso,Comida y bebidas,Perdida,Alemania,No,Phishing,282.79 €,Comercio_460,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,282.79 €,ARN00001404,Pendiente,Pendiente,0.0,Estados Unidos
C-001405,2023-01-05,2023-03-10,220.64,Crédito,Operación,Producto defectuoso,Electrónica,Perdida,Canadá,Sí,Fraude de identidad,220.64 €,Comercio_185,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,220.64 €,ARN00001405,Pendiente,Pendiente,0.0,Estados Unidos
C-001406,2023-01-06,2023-03-22,354.49,Crédito,Operación,Fraude sospechado,Entretenimiento,Ganada,Francia,Sí,Fraude de identidad,354.49 €,Comercio_266,CBK GANADO,354.49 €,0.00 €,0.00 €,ARN00001406,Hecho,2023-01-06,388.75,India
C-001407,2023-01-07,2023-04-07,1.18,Crédito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,India,Sí,Fraude amistoso,1.18 €,Comercio_625,CBK GANADO,1.18 €,0.00 €,0.00 €,ARN00001407,Pendiente,Pendiente,0.0,Alemania
C-001407,2023-01-07,2023-03-09,76.8,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,India,Sí,Fraude amistoso,76.80 €,Comercio_625,CBK GANADO,76.80 €,0.00 €,0.00 €,ARN00001407,Pendiente,Pendiente,0.0,Alemania
C-001408,2023-01-08,2023-04-03,396.92,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Alemania,No,Fraude de identidad,396.92 €,Comercio_24,CBK GANADO,396.92 €,0.00 €,0.00 €,ARN00001408,Pendiente,Pendiente,0.0,Australia
C-001409,2023-01-09,2023-03-28,967.25,Crédito,Operación,Fraude sospechado,Salud y belleza,Ganada,Estados Unidos,Sí,Fraude de identidad,967.25 €,Comercio_60,CBK GANADO,967.25 €,0.00 €,0.00 €,ARN00001409,Hecho,2023-01-09,441.32,Australia
C-001410,2023-01-10,2023-04-01,310.38,Débito,Operación,Producto no recibido,Ropa y accesorios,Perdida,Reino Unido,Sí,Fraude amistoso,310.38 €,Comercio_1051,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,310.38 €,ARN00001410,Pendiente,Pendiente,0.0,Australia
C-001411,2023-01-11,2023-03-29,1.0,Crédito,Cambio de divisa,Producto defectuoso,Entretenimiento,Ganada,Reino Unido,No,Robo de tarjeta,1.00 €,Comercio_217,PRE-ARBITRAJE GANADO,1.00 €,0.00 €,0.00 €,ARN00001411,Pendiente,Pendiente,0.0,México
C-001411,2023-01-11,2023-03-14,499.85,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,Reino Unido,No,Robo de tarjeta,499.85 €,Comercio_217,PRE-ARBITRAJE GANADO,499.85 €,0.00 €,0.00 €,ARN00001411,Pendiente,Pendiente,0.0,México
C-001412,2023-01-12,2023-04-09,916.97,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Francia,Sí,Phishing,916.97 €,Comercio_146,CBK GANADO,916.97 €,0.00 €,0.00 €,ARN00001412,Hecho,2023-01-12,526.76,India
C-001413,2023-01-13,2023-03-30,170.08,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,India,No,Uso no autorizado,170.08 €,Comercio_19,DEVOLUCIÓN COMERCIO,0.00 €,170.08 €,0.00 €,ARN00001413,Hecho,2023-01-13,523.71,Alemania
C-001414,2023-01-14,2023-03-31,1.33,Crédito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Ganada,Estados Unidos,Sí,Phishing,1.33 €,Comercio_81,DEVOLUCIÓN COMERCIO,0.00 €,1.33 €,0.00 €,ARN00001414,Pendiente,Pendiente,0.0,India
C-001414,2023-01-14,2023-03-31,103.65,Crédito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Estados Unidos,Sí,Phishing,103.65 €,Comercio_81,DEVOLUCIÓN COMERCIO,0.00 €,103.65 €,0.00 €,ARN00001414,Pendiente,Pendiente,0.0,India
C-001415,2023-01-15,2023-04-03,322.6,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,México,No,Fraude de identidad,322.60 €,Comercio_1531,CBK GANADO,322.60 €,0.00 €,0.00 €,ARN00001415,Pendiente,Pendiente,0.0,Estados Unidos
C-001416,2023-01-16,2023-04-10,442.25,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,Sí,Fraude amistoso,442.25 €,Comercio_560,DEVOLUCIÓN COMERCIO,0.00 €,442.25 €,0.00 €,ARN00001416,Pendiente,Pendiente,0.0,Australia
C-001417,2023-01-17,2023-03-30,788.46,Débito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Alemania,No,Fraude de identidad,788.46 €,Comercio_1079,DEVOLUCIÓN COMERCIO,0.00 €,788.46 €,0.00 €,ARN00001417,Pendiente,Pendiente,0.0,India
C-001417,2023-01-17,2023-04-02,1.18,Débito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,Alemania,No,Fraude de identidad,1.18 €,Comercio_1079,DEVOLUCIÓN COMERCIO,0.00 €,1.18 €,0.00 €,ARN00001417,Pendiente,Pendiente,0.0,India
C-001418,2023-01-18,2023-03-28,202.66,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,No,Phishing,202.66 €,Comercio_1922,CBK GANADO,202.66 €,0.00 €,0.00 €,ARN00001418,Pendiente,Pendiente,0.0,México
C-001419,2023-01-19,2023-04-05,588.7,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,No,Robo de tarjeta,588.70 €,Comercio_515,CBK GANADO,588.70 €,0.00 €,0.00 €,ARN00001419,Hecho,2023-01-19,26.0,Alemania
C-001419,2023-01-19,2023-04-02,1.26,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,Australia,No,Robo de tarjeta,1.26 €,Comercio_515,CBK GANADO,1.26 €,0.00 €,0.00 €,ARN00001419,Hecho,2023-01-19,26.0,Alemania
C-001420,2023-01-20,2023-03-28,268.31,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Reino Unido,No,Fraude amistoso,268.31 €,Comercio_189,PRE-ARBITRAJE GANADO,268.31 €,0.00 €,0.00 €,ARN00001420,Hecho,2023-01-20,727.11,México
C-001420,2023-01-20,2023-04-18,1.3,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Ganada,Reino Unido,No,Fraude amistoso,1.30 €,Comercio_189,PRE-ARBITRAJE GANADO,1.30 €,0.00 €,0.00 €,ARN00001420,Hecho,2023-01-20,727.11,México
C-001421,2023-01-21,2023-03-22,941.75,Crédito,Operación,Producto no recibido,Entretenimiento,Ganada,Reino Unido,Sí,Uso no autorizado,941.75 €,Comercio_1130,PRE-ARBITRAJE GANADO,941.75 €,0.00 €,0.00 €,ARN00001421,Hecho,2023-01-21,426.61,Canadá
C-001421,2023-01-21,2023-04-13,1.31,Crédito,Cambio de divisa,Producto no recibido,Entretenimiento,Ganada,Reino Unido,Sí,Uso no autorizado,1.31 €,Comercio_1130,PRE-ARBITRAJE GANADO,1.31 €,0.00 €,0.00 €,ARN00001421,Hecho,2023-01-21,426.61,Canadá
C-001422,2023-01-22,2023-04-04,872.98,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,872.98 €,Comercio_1065,CBK GANADO,872.98 €,0.00 €,0.00 €,ARN00001422,Hecho,2023-01-22,507.13,Estados Unidos
C-001422,2023-01-22,2023-04-18,1.0,Débito,Cambio de divisa,Duplicación de cargos,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,1.00 €,Comercio_1065,CBK GANADO,1.00 €,0.00 €,0.00 €,ARN00001422,Hecho,2023-01-22,507.13,Estados Unidos
C-001423,2023-01-23,2023-04-13,1.01,Crédito,Cambio de divisa,Transacción no autorizada,Salud y belleza,Ganada,México,No,Fraude de identidad,1.01 €,Comercio_1461,PRE-ARBITRAJE GANADO,1.01 €,0.00 €,0.00 €,ARN00001423,Pendiente,Pendiente,0.0,Estados Unidos
C-001423,2023-01-23,2023-04-15,55.17,Crédito,Operación,Transacción no autorizada,Salud y belleza,Ganada,México,No,Fraude de identidad,55.17 €,Comercio_1461,PRE-ARBITRAJE GANADO,55.17 €,0.00 €,0.00 €,ARN00001423,Pendiente,Pendiente,0.0,Estados Unidos
C-001424,2023-01-24,2023-03-31,1.29,Crédito,Cambio de divisa,Producto no recibido,Ropa y accesorios,Perdida,México,Sí,Phishing,1.29 €,Comercio_1971,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.29 €,ARN00001424,Pendiente,Pendiente,0.0,México
C-001424,2023-01-24,2023-03-28,836.65,Crédito,Operación,Producto no recibido,Ropa y accesorios,Perdida,México,Sí,Phishing,836.65 €,Comercio_1971,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,836.65 €,ARN00001424,Pendiente,Pendiente,0.0,México
C-001425,2023-01-25,2023-04-19,648.86,Débito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Francia,Sí,Phishing,648.86 €,Comercio_31,CBK GANADO,648.86 €,0.00 €,0.00 €,ARN00001425,Hecho,2023-01-25,803.09,Estados Unidos
C-001426,2023-01-26,2023-04-14,219.17,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,Australia,No,Fraude de identidad,219.17 €,Comercio_772,PRE-ARBITRAJE GANADO,219.17 €,0.00 €,0.00 €,ARN00001426,Hecho,2023-01-26,479.13,México
C-001427,2023-01-27,2023-03-29,797.1,Crédito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Australia,Sí,Phishing,797.10 €,Comercio_761,CBK GANADO,797.10 €,0.00 €,0.00 €,ARN00001427,Hecho,2023-01-27,578.28,India
C-001428,2023-01-28,2023-04-09,287.69,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,Alemania,No,Uso no autorizado,287.69 €,Comercio_754,CBK GANADO,287.69 €,0.00 €,0.00 €,ARN00001428,Pendiente,Pendiente,0.0,Estados Unidos
C-001429,2023-01-29,2023-04-15,438.61,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,Sí,Robo de tarjeta,438.61 €,Comercio_1516,CBK GANADO,438.61 €,0.00 €,0.00 €,ARN00001429,Hecho,2023-01-29,685.2,Australia
C-001430,2023-01-30,2023-04-28,419.43,Débito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Estados Unidos,Sí,Uso no autorizado,419.43 €,Comercio_379,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,419.43 €,ARN00001430,Pendiente,Pendiente,0.0,Alemania
C-001431,2023-01-31,2023-04-18,1.11,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,México,Sí,Uso no autorizado,1.11 €,Comercio_37,DEVOLUCIÓN COMERCIO,0.00 €,1.11 €,0.00 €,ARN00001431,Hecho,2023-01-31,900.65,Estados Unidos
C-001431,2023-01-31,2023-04-17,295.62,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,México,Sí,Uso no autorizado,295.62 €,Comercio_37,DEVOLUCIÓN COMERCIO,0.00 €,295.62 €,0.00 €,ARN00001431,Hecho,2023-01-31,900.65,Estados Unidos
C-001432,2023-02-01,2023-04-23,657.66,Débito,Operación,Duplicación de cargos,Electrónica,Ganada,India,Sí,Fraude amistoso,657.66 €,Comercio_1925,DEVOLUCIÓN COMERCIO,0.00 €,657.66 €,0.00 €,ARN00001432,Hecho,2023-02-01,638.68,Estados Unidos
C-001433,2023-02-02,2023-04-28,1.22,Crédito,Cambio de divisa,Producto defectuoso,Electrónica,Ganada,México,Sí,Fraude de identidad,1.22 €,Comercio_782,PRE-ARBITRAJE GANADO,1.22 €,0.00 €,0.00 €,ARN00001433,Hecho,2023-02-02,688.58,Estados Unidos
C-001433,2023-02-02,2023-04-11,516.5,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,México,Sí,Fraude de identidad,516.50 €,Comercio_782,PRE-ARBITRAJE GANADO,516.50 €,0.00 €,0.00 €,ARN00001433,Hecho,2023-02-02,688.58,Estados Unidos
C-001434,2023-02-03,2023-04-28,83.72,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,83.72 €,Comercio_1745,PRE-ARBITRAJE GANADO,83.72 €,0.00 €,0.00 €,ARN00001434,Pendiente,Pendiente,0.0,Canadá
C-001435,2023-02-04,2023-04-30,1.47,Débito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,India,Sí,Fraude amistoso,1.47 €,Comercio_320,PRE-ARBITRAJE GANADO,1.47 €,0.00 €,0.00 €,ARN00001435,Hecho,2023-02-04,312.91,India
C-001435,2023-02-04,2023-04-23,20.09,Débito,Operación,Reembolso no procesado,Electrónica,Ganada,India,Sí,Fraude amistoso,20.09 €,Comercio_320,PRE-ARBITRAJE GANADO,20.09 €,0.00 €,0.00 €,ARN00001435,Hecho,2023-02-04,312.91,India
C-001436,2023-02-05,2023-04-27,640.51,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Estados Unidos,Sí,Phishing,640.51 €,Comercio_1972,DEVOLUCIÓN COMERCIO,0.00 €,640.51 €,0.00 €,ARN00001436,Pendiente,Pendiente,0.0,Alemania
C-001436,2023-02-05,2023-04-27,0.94,Crédito,Cambio de divisa,Transacción no autorizada,Ropa y accesorios,Ganada,Estados Unidos,Sí,Phishing,0.94 €,Comercio_1972,DEVOLUCIÓN COMERCIO,0.00 €,0.94 €,0.00 €,ARN00001436,Pendiente,Pendiente,0.0,Alemania
C-001437,2023-02-06,2023-04-14,976.89,Débito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Estados Unidos,No,Phishing,976.89 €,Comercio_1892,CBK GANADO,976.89 €,0.00 €,0.00 €,ARN00001437,Hecho,2023-02-06,237.96,Australia
C-001437,2023-02-06,2023-04-29,1.48,Débito,Cambio de divisa,Reembolso no procesado,Salud y belleza,Ganada,Estados Unidos,No,Phishing,1.48 €,Comercio_1892,CBK GANADO,1.48 €,0.00 €,0.00 €,ARN00001437,Hecho,2023-02-06,237.96,Australia
C-001438,2023-02-07,2023-05-01,144.03,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Reino Unido,Sí,Uso no autorizado,144.03 €,Comercio_415,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,144.03 €,ARN00001438,Hecho,2023-02-07,212.2,India
C-001438,2023-02-07,2023-05-01,0.96,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Perdida,Reino Unido,Sí,Uso no autorizado,0.96 €,Comercio_415,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.96 €,ARN00001438,Hecho,2023-02-07,212.2,India
C-001439,2023-02-08,2023-04-27,169.01,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Australia,Sí,Phishing,169.01 €,Comercio_1081,CBK GANADO,169.01 €,0.00 €,0.00 €,ARN00001439,Pendiente,Pendiente,0.0,Alemania
C-001439,2023-02-08,2023-04-27,1.1,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,Australia,Sí,Phishing,1.10 €,Comercio_1081,CBK GANADO,1.10 €,0.00 €,0.00 €,ARN00001439,Pendiente,Pendiente,0.0,Alemania
C-001440,2023-02-09,2023-04-20,161.72,Crédito,Operación,Producto no recibido,Ropa y accesorios,Ganada,Reino Unido,Sí,Fraude amistoso,161.72 €,Comercio_1474,CBK GANADO,161.72 €,0.00 €,0.00 €,ARN00001440,Hecho,2023-02-09,317.66,Australia
C-001441,2023-02-10,2023-05-07,1.2,Crédito,Cambio de divisa,Duplicación de cargos,Hogar y jardín,Ganada,India,No,Uso no autorizado,1.20 €,Comercio_1381,DEVOLUCIÓN COMERCIO,0.00 €,1.20 €,0.00 €,ARN00001441,Pendiente,Pendiente,0.0,India
C-001441,2023-02-10,2023-04-24,94.95,Crédito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,India,No,Uso no autorizado,94.95 €,Comercio_1381,DEVOLUCIÓN COMERCIO,0.00 €,94.95 €,0.00 €,ARN00001441,Pendiente,Pendiente,0.0,India
C-001442,2023-02-11,2023-05-09,974.33,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,México,Sí,Fraude de identidad,974.33 €,Comercio_1097,CBK GANADO,974.33 €,0.00 €,0.00 €,ARN00001442,Pendiente,Pendiente,0.0,Australia
C-001443,2023-02-12,2023-04-18,57.54,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,India,No,Uso no autorizado,57.54 €,Comercio_653,DEVOLUCIÓN COMERCIO,0.00 €,57.54 €,0.00 €,ARN00001443,Hecho,2023-02-12,975.71,Australia
C-001444,2023-02-13,2023-04-26,232.71,Débito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Reino Unido,No,Phishing,232.71 €,Comercio_1322,CBK GANADO,232.71 €,0.00 €,0.00 €,ARN00001444,Pendiente,Pendiente,0.0,Estados Unidos
C-001445,2023-02-14,2023-05-09,692.66,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,Reino Unido,No,Fraude amistoso,692.66 €,Comercio_719,CBK GANADO,692.66 €,0.00 €,0.00 €,ARN00001445,Hecho,2023-02-14,245.8,Canadá
C-001445,2023-02-14,2023-04-30,1.18,Crédito,Cambio de divisa,Producto defectuoso,Entretenimiento,Ganada,Reino Unido,No,Fraude amistoso,1.18 €,Comercio_719,CBK GANADO,1.18 €,0.00 €,0.00 €,ARN00001445,Hecho,2023-02-14,245.8,Canadá
C-001446,2023-02-15,2023-04-27,580.56,Débito,Operación,Duplicación de cargos,Entretenimiento,Perdida,Reino Unido,No,Fraude de identidad,580.56 €,Comercio_1202,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,580.56 €,ARN00001446,Hecho,2023-02-15,351.87,Alemania
