ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-000067,2023-03-08,2023-05-29,260.11,Crédito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Estados Unidos,Sí,Fraude de identidad,260.11 €,Comercio_531,CBK GANADO,260.11 €,0.00 €,0.00 €,ARN00000067,Hecho,2023-03-08,159.13,Canadá
C-000068,2023-03-09,2023-05-11,135.89,Crédito,Operación,Producto defectuoso,Salud y belleza,Perdida,Australia,Sí,Phishing,135.89 €,Comercio_1205,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,135.89 €,ARN00000068,Hecho,2023-03-09,469.8,México
C-000068,2023-03-09,2023-05-19,1.03,Crédito,Cambio de divisa,Producto defectuoso,Salud y belleza,Perdida,Australia,Sí,Phishing,1.03 €,Comercio_1205,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.03 €,ARN00000068,Hecho,2023-03-09,469.8,México
C-000069,2023-03-10,2023-05-30,172.96,Débito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Fraude de identidad,172.96 €,Comercio_1889,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,172.96 €,ARN00000069,Pendiente,Pendiente,0.0,Canadá
C-000070,2023-03-11,2023-05-19,660.77,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Alemania,Sí,Fraude amistoso,660.77 €,Comercio_1097,CBK GANADO,660.77 €,0.00 €,0.00 €,ARN00000070,Hecho,2023-03-11,616.12,Australia
C-000071,2023-03-12,2023-05-21,219.48,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,Francia,No,Fraude de identidad,219.48 €,Comercio_939,CBK GANADO,219.48 €,0.00 €,0.00 €,ARN00000071,Hecho,2023-03-12,2.47,Alemania
C-000071,2023-03-12,2023-05-21,1.21,Crédito,Cambio de divisa,Fraude sospechado,Ropa y accesorios,Ganada,Francia,No,Fraude de identidad,1.21 €,Comercio_939,CBK GANADO,1.21 €,0.00 €,0.00 €,ARN00000071,Hecho,2023-03-12,2.47,Alemania
C-000072,2023-03-13,2023-05-23,838.68,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Alemania,No,Robo de tarjeta,838.68 €,Comercio_817,PRE-ARBITRAJE GANADO,838.68 €,0.00 €,0.00 €,ARN00000072,Pendiente,Pendiente,0.0,Alemania
C-000073,2023-03-14,2023-05-26,1.27,Débito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Perdida,Canadá,No,Uso no autorizado,1.27 €,Comercio_1942,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.27 €,ARN00000073,Pendiente,Pendiente,0.0,Canadá
C-000073,2023-03-14,2023-05-19,991.84,Débito,Operación,Duplicación de cargos,Entretenimiento,Perdida,Canadá,No,Uso no autorizado,991.84 €,Comercio_1942,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,991.84 €,ARN00000073,Pendiente,Pendiente,0.0,Canadá
C-000074,2023-03-15,2023-05-23,628.29,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,India,Sí,Fraude amistoso,628.29 €,Comercio_1121,CBK GANADO,628.29 €,0.00 €,0.00 €,ARN00000074,Hecho,2023-03-15,749.06,México
C-000075,2023-03-16,2023-06-01,0.8,Débito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Canadá,No,Uso no autorizado,0.80 €,Comercio_815,PRE-ARBITRAJE GANADO,0.80 €,0.00 €,0.00 €,ARN00000075,Pendiente,Pendiente,0.0,Alemania
C-000075,2023-03-16,2023-05-22,704.51,Débito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Canadá,No,Uso no autorizado,704.51 €,Comercio_815,PRE-ARBITRAJE GANADO,704.51 €,0.00 €,0.00 €,ARN00000075,Pendiente,Pendiente,0.0,Alemania
C-000076,2023-03-17,2023-05-18,556.12,Débito,Operación,Fraude sospechado,Salud y belleza,Perdida,Canadá,No,Uso no autorizado,556.12 €,Comercio_1667,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,556.12 €,ARN00000076,Hecho,2023-03-17,264.52,Estados Unidos
C-000077,2023-03-18,2023-06-05,42.01,Débito,Operación,Transacción no autorizada,Electrónica,Ganada,India,Sí,Uso no autorizado,42.01 €,Comercio_721,CBK GANADO,42.01 €,0.00 €,0.00 €,ARN00000077,Pendiente,Pendiente,0.0,Canadá
C-000078,2023-03-19,2023-05-29,689.21,Crédito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Australia,Sí,Phishing,689.21 €,Comercio_617,DEVOLUCIÓN COMERCIO,0.00 €,689.21 €,0.00 €,ARN00000078,Pendiente,Pendiente,0.0,México
C-000079,2023-03-20,2023-05-31,388.79,Crédito,Operación,Duplicación de cargos,Entretenimiento,Perdida,Reino Unido,No,Robo de tarjeta,388.79 €,Comercio_392,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,388.79 €,ARN00000079,Pendiente,Pendiente,0.0,Canadá
C-000080,2023-03-21,2023-06-03,1.45,Débito,Cambio de divisa,Transacción no autorizada,Salud y belleza,Perdida,Australia,Sí,Uso no autorizado,1.45 €,Comercio_1260,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.45 €,ARN00000080,Pendiente,Pendiente,0.0,Alemania
C-000080,2023-03-21,2023-06-07,527.21,Débito,Operación,Transacción no autorizada,Salud y belleza,Perdida,Australia,Sí,Uso no autorizado,527.21 €,Comercio_1260,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,527.21 €,ARN00000080,Pendiente,Pendiente,0.0,Alemania
C-000081,2023-03-22,2023-06-04,923.42,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Reino Unido,Sí,Uso no autorizado,923.42 €,Comercio_16,CBK GANADO,923.42 €,0.00 €,0.00 €,ARN00000081,Pendiente,Pendiente,0.0,México
C-000082,2023-03-23,2023-05-24,841.89,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Fraude amistoso,841.89 €,Comercio_284,DEVOLUCIÓN COMERCIO,0.00 €,841.89 €,0.00 €,ARN00000082,Pendiente,Pendiente,0.0,Australia
C-000083,2023-03-24,2023-06-06,528.68,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Francia,Sí,Fraude de identidad,528.68 €,Comercio_1163,PRE-ARBITRAJE GANADO,528.68 €,0.00 €,0.00 €,ARN00000083,Pendiente,Pendiente,0.0,México
C-000083,2023-03-24,2023-05-30,1.21,Crédito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,Francia,Sí,Fraude de identidad,1.21 €,Comercio_1163,PRE-ARBITRAJE GANADO,1.21 €,0.00 €,0.00 €,ARN00000083,Pendiente,Pendiente,0.0,México
C-000084,2023-03-25,2023-06-03,267.84,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Canadá,No,Fraude de identidad,267.84 €,Comercio_1745,PRE-ARBITRAJE GANADO,267.84 €,0.00 €,0.00 €,ARN00000084,Pendiente,Pendiente,0.0,Canadá
C-000085,2023-03-26,2023-06-15,484.64,Débito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,México,No,Uso no autorizado,484.64 €,Comercio_48,PRE-ARBITRAJE GANADO,484.64 €,0.00 €,0.00 €,ARN00000085,Hecho,2023-03-26,158.84,Australia
C-000086,2023-03-27,2023-05-26,189.55,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,México,No,Phishing,189.55 €,Comercio_1954,PRE-ARBITRAJE GANADO,189.55 €,0.00 €,0.00 €,ARN00000086,Pendiente,Pendiente,0.0,India
C-000087,2023-03-28,2023-06-11,810.77,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Estados Unidos,Sí,Phishing,810.77 €,Comercio_281,CBK GANADO,810.77 €,0.00 €,0.00 €,ARN00000087,Pendiente,Pendiente,0.0,Estados Unidos
C-000088,2023-03-29,2023-06-05,886.39,Crédito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Phishing,886.39 €,Comercio_1790,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,886.39 €,ARN00000088,Hecho,2023-03-29,970.7,Alemania
C-000089,2023-03-30,2023-06-27,592.6,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,México,No,Fraude de identidad,592.60 €,Comercio_787,PRE-ARBITRAJE GANADO,592.60 €,0.00 €,0.00 €,ARN00000089,Pendiente,Pendiente,0.0,Canadá
C-000089,2023-03-30,2023-05-29,1.36,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,México,No,Fraude de identidad,1.36 €,Comercio_787,PRE-ARBITRAJE GANADO,1.36 €,0.00 €,0.00 €,ARN00000089,Pendiente,Pendiente,0.0,Canadá
C-000090,2023-03-31,2023-06-24,930.04,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Canadá,Sí,Fraude amistoso,930.04 €,Comercio_1884,PRE-ARBITRAJE GANADO,930.04 €,0.00 €,0.00 €,ARN00000090,Pendiente,Pendiente,0.0,Canadá
C-000090,2023-03-31,2023-06-12,1.28,Crédito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,Canadá,Sí,Fraude amistoso,1.28 €,Comercio_1884,PRE-ARBITRAJE GANADO,1.28 €,0.00 €,0.00 €,ARN00000090,Pendiente,Pendiente,0.0,Canadá
C-000091,2023-04-01,2023-06-04,1.18,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Reino Unido,Sí,Fraude amistoso,1.18 €,Comercio_1393,CBK GANADO,1.18 €,0.00 €,0.00 €,ARN00000091,Hecho,2023-04-01,601.11,México
C-000091,2023-04-01,2023-06-15,666.68,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,Reino Unido,Sí,Fraude amistoso,666.68 €,Comercio_1393,CBK GANADO,666.68 €,0.00 €,0.00 €,ARN00000091,Hecho,2023-04-01,601.11,México
C-000092,2023-04-02,2023-06-08,182.69,Débito,Operación,Producto no recibido,Electrónica,Perdida,Alemania,No,Fraude amistoso,182.69 €,Comercio_504,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,182.69 €,ARN00000092,Pendiente,Pendiente,0.0,India
C-000093,2023-04-03,2023-06-20,512.22,Crédito,Operación,Transacción no autorizada,Electrónica,Perdida,Canadá,No,Fraude amistoso,512.22 €,Comercio_340,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,512.22 €,ARN00000093,Hecho,2023-04-03,957.22,Estados Unidos
C-000093,2023-04-03,2023-06-09,1.21,Crédito,Cambio de divisa,Transacción no autorizada,Electrónica,Perdida,Canadá,No,Fraude amistoso,1.21 €,Comercio_340,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.21 €,ARN00000093,Hecho,2023-04-03,957.22,Estados Unidos
C-000094,2023-04-04,2023-06-07,1.03,Crédito,Cambio de divisa,Duplicación de cargos,Salud y belleza,Ganada,Reino Unido,No,Fraude amistoso,1.03 €,Comercio_1544,PRE-ARBITRAJE GANADO,1.03 €,0.00 €,0.00 €,ARN00000094,Hecho,2023-04-04,717.32,Alemania
C-000094,2023-04-04,2023-07-01,871.09,Crédito,Operación,Duplicación de cargos,Salud y belleza,Ganada,Reino Unido,No,Fraude amistoso,871.09 €,Comercio_1544,PRE-ARBITRAJE GANADO,871.09 €,0.00 €,0.00 €,ARN00000094,Hecho,2023-04-04,717.32,Alemania
C-000095,2023-04-05,2023-06-12,1.2,Débito,Cambio de divisa,Reembolso no procesado,Salud y belleza,Ganada,Francia,No,Fraude de identidad,1.20 €,Comercio_88,PRE-ARBITRAJE GANADO,1.20 €,0.00 €,0.00 €,ARN00000095,Hecho,2023-04-05,427.53,Estados Unidos
C-000095,2023-04-05,2023-06-26,752.27,Débito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Francia,No,Fraude de identidad,752.27 €,Comercio_88,PRE-ARBITRAJE GANADO,752.27 €,0.00 €,0.00 €,ARN00000095,Hecho,2023-04-05,427.53,Estados Unidos
C-000096,2023-04-06,2023-07-05,922.23,Crédito,Operación,Transacción no autorizada,Electrónica,Ganada,Estados Unidos,Sí,Robo de tarjeta,922.23 €,Comercio_1356,CBK GANADO,922.23 €,0.00 €,0.00 €,ARN00000096,Pendiente,Pendiente,0.0,Alemania
C-000096,2023-04-06,2023-06-24,1.16,Crédito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Estados Unidos,Sí,Robo de tarjeta,1.16 €,Comercio_1356,CBK GANADO,1.16 €,0.00 €,0.00 €,ARN00000096,Pendiente,Pendiente,0.0,Alemania
C-000097,2023-04-07,2023-06-18,436.2,Débito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Francia,Sí,Uso no autorizado,436.20 €,Comercio_1644,CBK GANADO,436.20 €,0.00 €,0.00 €,ARN00000097,Pendiente,Pendiente,0.0,India
C-000097,2023-04-07,2023-06-09,0.82,Débito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,Francia,Sí,Uso no autorizado,0.82 €,Comercio_1644,CBK GANADO,0.82 €,0.00 €,0.00 €,ARN00000097,Pendiente,Pendiente,0.0,India
C-000098,2023-04-08,2023-07-04,264.28,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,India,Sí,Uso no autorizado,264.28 €,Comercio_1653,PRE-ARBITRAJE GANADO,264.28 €,0.00 €,0.00 €,ARN00000098,Pendiente,Pendiente,0.0,Canadá
C-000099,2023-04-09,2023-06-28,64.19,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,México,Sí,Fraude de identidad,64.19 €,Comercio_885,CBK GANADO,64.19 €,0.00 €,0.00 €,ARN00000099,Pendiente,Pendiente,0.0,Alemania
C-000100,2023-04-10,2023-06-14,1.11,Crédito,Cambio de divisa,Transacción no autorizada,Comida y bebidas,Ganada,México,Sí,Fraude de identidad,1.11 €,Comercio_145,CBK GANADO,1.11 €,0.00 €,0.00 €,ARN00000100,Hecho,2023-04-10,743.27,Canadá
C-000100,2023-04-10,2023-07-02,176.6,Crédito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,México,Sí,Fraude de identidad,176.60 €,Comercio_145,CBK GANADO,176.60 €,0.00 €,0.00 €,ARN00000100,Hecho,2023-04-10,743.27,Canadá
C-000101,2023-04-11,2023-06-20,679.08,Débito,Operación,Producto defectuoso,Salud y belleza,Perdida,Canadá,No,Fraude de identidad,679.08 €,Comercio_189,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,679.08 €,ARN00000101,Pendiente,Pendiente,0.0,México
C-000102,2023-04-12,2023-07-02,0.95,Crédito,Cambio de divisa,Reembolso no procesado,Salud y belleza,Perdida,Estados Unidos,No,Robo de tarjeta,0.95 €,Comercio_5,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.95 €,ARN00000102,Pendiente,Pendiente,0.0,Canadá
C-000102,2023-04-12,2023-06-16,51.16,Crédito,Operación,Reembolso no procesado,Salud y belleza,Perdida,Estados Unidos,No,Robo de tarjeta,51.16 €,Comercio_5,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,51.16 €,ARN00000102,Pendiente,Pendiente,0.0,Canadá
C-000103,2023-04-13,2023-06-13,1.37,Débito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Reino Unido,No,Robo de tarjeta,1.37 €,Comercio_793,CBK GANADO,1.37 €,0.00 €,0.00 €,ARN00000103,Hecho,2023-04-13,886.09,Canadá
C-000103,2023-04-13,2023-07-02,850.44,Débito,Operación,Transacción no autorizada,Electrónica,Ganada,Reino Unido,No,Robo de tarjeta,850.44 €,Comercio_793,CBK GANADO,850.44 €,0.00 €,0.00 €,ARN00000103,Hecho,2023-04-13,886.09,Canadá
C-000104,2023-04-14,2023-06-20,852.13,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Perdida,Alemania,No,Fraude amistoso,852.13 €,Comercio_298,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,852.13 €,ARN00000104,Pendiente,Pendiente,0.0,Alemania
C-000105,2023-04-15,2023-06-14,1.31,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Perdida,Australia,Sí,Phishing,1.31 €,Comercio_1720,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.31 €,ARN00000105,Hecho,2023-04-15,952.81,México
C-000105,2023-04-15,2023-06-21,321.95,Débito,Operación,Fraude sospechado,Hogar y jardín,Perdida,Australia,Sí,Phishing,321.95 €,Comercio_1720,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,321.95 €,ARN00000105,Hecho,2023-04-15,952.81,México
C-000106,2023-04-16,2023-06-24,135.93,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,México,No,Fraude amistoso,135.93 €,Comercio_1798,CBK GANADO,135.93 €,0.00 €,0.00 €,ARN00000106,Hecho,2023-04-16,346.45,India
C-000106,2023-04-16,2023-07-01,0.9,Crédito,Cambio de divisa,Producto defectuoso,Electrónica,Ganada,México,No,Fraude amistoso,0.90 €,Comercio_1798,CBK GANADO,0.90 €,0.00 €,0.00 €,ARN00000106,Hecho,2023-04-16,346.45,India
C-000107,2023-04-17,2023-06-17,1.05,Débito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Perdida,Australia,No,Fraude de identidad,1.05 €,Comercio_672,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.05 €,ARN00000107,Hecho,2023-04-17,201.37,Alemania
C-000107,2023-04-17,2023-07-08,35.39,Débito,Operación,Transacción no autorizada,Entretenimiento,Perdida,Australia,No,Fraude de identidad,35.39 €,Comercio_672,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,35.39 €,ARN00000107,Hecho,2023-04-17,201.37,Alemania
C-000108,2023-04-18,2023-07-03,322.19,Crédito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Canadá,No,Fraude amistoso,322.19 €,Comercio_881,PRE-ARBITRAJE GANADO,322.19 €,0.00 €,0.00 €,ARN00000108,Hecho,2023-04-18,852.43,Australia
C-000109,2023-04-19,2023-07-11,0.94,Débito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,Reino Unido,Sí,Fraude amistoso,0.94 €,Comercio_1203,PRE-ARBITRAJE GANADO,0.94 €,0.00 €,0.00 €,ARN00000109,Pendiente,Pendiente,0.0,México
C-000109,2023-04-19,2023-06-22,852.93,Débito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Reino Unido,Sí,Fraude amistoso,852.93 €,Comercio_1203,PRE-ARBITRAJE GANADO,852.93 €,0.00 €,0.00 €,ARN00000109,Pendiente,Pendiente,0.0,México
C-000110,2023-04-20,2023-06-21,1.28,Débito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Australia,Sí,Fraude de identidad,1.28 €,Comercio_599,DEVOLUCIÓN COMERCIO,0.00 €,1.28 €,0.00 €,ARN00000110,Pendiente,Pendiente,0.0,Australia
C-000110,2023-04-20,2023-06-25,458.92,Débito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Australia,Sí,Fraude de identidad,458.92 €,Comercio_599,DEVOLUCIÓN COMERCIO,0.00 €,458.92 €,0.00 €,ARN00000110,Pendiente,Pendiente,0.0,Australia
C-000111,2023-04-21,2023-07-12,1.34,Crédito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Perdida,Australia,No,Uso no autorizado,1.34 €,Comercio_1557,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.34 €,ARN00000111,Hecho,2023-04-21,213.04,Australia
C-000111,2023-04-21,2023-07-09,172.26,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Perdida,Australia,No,Uso no autorizado,172.26 €,Comercio_1557,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,172.26 €,ARN00000111,Hecho,2023-04-21,213.04,Australia
C-000112,2023-04-22,2023-07-03,614.93,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Alemania,No,Robo de tarjeta,614.93 €,Comercio_316,PRE-ARBITRAJE GANADO,614.93 €,0.00 €,0.00 €,ARN00000112,Hecho,2023-04-22,489.43,India
C-000113,2023-04-23,2023-07-03,303.07,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Australia,Sí,Uso no autorizado,303.07 €,Comercio_861,PRE-ARBITRAJE GANADO,303.07 €,0.00 €,0.00 €,ARN00000113,Hecho,2023-04-23,995.18,México
C-000114,2023-04-24,2023-06-23,771.98,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Canadá,Sí,Robo de tarjeta,771.98 €,Comercio_1640,PRE-ARBITRAJE GANADO,771.98 €,0.00 €,0.00 €,ARN00000114,Hecho,2023-04-24,122.62,Australia
C-000115,2023-04-25,2023-07-22,736.36,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,Francia,Sí,Uso no autorizado,736.36 €,Comercio_1227,PRE-ARBITRAJE GANADO,736.36 €,0.00 €,0.00 €,ARN00000115,Hecho,2023-04-25,312.04,Australia
C-000116,2023-04-26,2023-07-13,53.77,Débito,Operación,Producto defectuoso,Electrónica,Perdida,Francia,Sí,Uso no autorizado,53.77 €,Comercio_1914,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,53.77 €,ARN00000116,Hecho,2023-04-26,133.55,India
C-000117,2023-04-27,2023-06-29,277.67,Crédito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Reino Unido,No,Fraude amistoso,277.67 €,Comercio_628,CBK GANADO,277.67 €,0.00 €,0.00 €,ARN00000117,Hecho,2023-04-27,717.07,Canadá
C-000118,2023-04-28,2023-07-09,1.33,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Perdida,Alemania,Sí,Phishing,1.33 €,Comercio_1797,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.33 €,ARN00000118,Pendiente,Pendiente,0.0,Australia
C-000118,2023-04-28,2023-07-14,680.2,Crédito,Operación,Producto no recibido,Electrónica,Perdida,Alemania,Sí,Phishing,680.20 €,Comercio_1797,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,680.20 €,ARN00000118,Pendiente,Pendiente,0.0,Australia
C-000119,2023-04-29,2023-07-18,595.2,Débito,Operación,Duplicación de cargos,Salud y belleza,Perdida,Francia,Sí,Uso no autorizado,595.20 €,Comercio_1677,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,595.20 €,ARN00000119,Hecho,2023-04-29,333.63,Estados Unidos
C-000119,2023-04-29,2023-07-10,1.45,Débito,Cambio de divisa,Duplicación de cargos,Salud y belleza,Perdida,Francia,Sí,Uso no autorizado,1.45 €,Comercio_1677,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.45 €,ARN00000119,Hecho,2023-04-29,333.63,Estados Unidos
C-000120,2023-04-30,2023-07-28,332.42,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,Sí,Uso no autorizado,332.42 €,Comercio_738,CBK GANADO,332.42 €,0.00 €,0.00 €,ARN00000120,Hecho,2023-04-30,825.31,Alemania
C-000121,2023-05-01,2023-07-06,389.55,Crédito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Francia,Sí,Robo de tarjeta,389.55 €,Comercio_1194,CBK GANADO,389.55 €,0.00 €,0.00 €,ARN00000121,Hecho,2023-05-01,213.34,Canadá
C-000121,2023-05-01,2023-07-30,1.33,Crédito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Ganada,Francia,Sí,Robo de tarjeta,1.33 €,Comercio_1194,CBK GANADO,1.33 €,0.00 €,0.00 €,ARN00000121,Hecho,2023-05-01,213.34,Canadá
C-000122,2023-05-02,2023-07-10,275.71,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Australia,No,Fraude de identidad,275.71 €,Comercio_258,CBK GANADO,275.71 €,0.00 €,0.00 €,ARN00000122,Pendiente,Pendiente,0.0,Estados Unidos
C-000122,2023-05-02,2023-07-28,0.9,Débito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,Australia,No,Fraude de identidad,0.90 €,Comercio_258,CBK GANADO,0.90 €,0.00 €,0.00 €,ARN00000122,Pendiente,Pendiente,0.0,Estados Unidos
C-000123,2023-05-03,2023-07-18,0.84,Débito,Cambio de divisa,Producto defectuoso,Electrónica,Perdida,Alemania,Sí,Uso no autorizado,0.84 €,Comercio_614,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.84 €,ARN00000123,Hecho,2023-05-03,817.81,Estados Unidos
C-000123,2023-05-03,2023-07-19,386.68,Débito,Operación,Producto defectuoso,Electrónica,Perdida,Alemania,Sí,Uso no autorizado,386.68 €,Comercio_614,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,386.68 €,ARN00000123,Hecho,2023-05-03,817.81,Estados Unidos
C-000124,2023-05-04,2023-07-08,129.53,Débito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Francia,Sí,Phishing,129.53 €,Comercio_120,CBK GANADO,129.53 €,0.00 €,0.00 €,ARN00000124,Pendiente,Pendiente,0.0,India
